Date,DateStr,DateNo,RecTime,ZT,RecNo,NrnNo,Geno,Prot,IApp,NEps,FR,Amp,PSD,RI,tau,C,Notes,Notebook,Page,RedCheck,
Wed Jan 11 00:00:00 2012,1112012,60,63859.25,9:14,14,0,nahar female,Rest,0,1,0.44,-9.52,-43,,,,,5,,0,NO BORDER
Wed Jan 11 00:00:00 2012,1112012,60,63940.453,9:14,15,0,nahar female,VClamp,,100,,,,,,,,5,,0,NO BORDER
Wed Jan 11 00:00:00 2012,1112012,60,64145.468,9:14,16,0,nahar female,VClamp,,72,,,,,,,,5,,0,NO BORDER
Wed Jan 11 00:00:00 2012,1112012,60,64640.671,9:14,17,0,nahar female,Unknown,,26,,,,,,,,5,,0,BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63250.281,9:34,0,0,female 321,Rest,0,1,0,nan,-53.05,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63327.046,9:34,1,0,female 321,Rest,0,1,0,nan,-52.11,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63355.359,9:34,2,0,female 321,DplStep,"0.00,  5.00",1,"1.33,  2.00",-9.93,-42.87,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63391.171,9:34,3,0,female 321,DplStep,"0.00, 10.00",1,"5.91,  6.70",-8.45,-38.6,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63450.578,9:34,4,0,female 321,DplStep,"0.00, 15.00",1,"14.44, 11.19",-6.97,-33.86,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63522.578,9:34,5,0,female 321,DplStep,"0.00, 20.00",1,"17.52, 14.48",-6.29,-31.14,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63612.703,9:34,6,0,female 321,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-71.09, -75.49, -83.30, -85.20, -89.99, -91.48, -97.13, -98.17, -103.79, -105.81, -109.37, -111.60",1.81,64.29,35.51,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63773.031,9:34,7,0,female 321,Const,,1,,,,,,,"Const hold, data too long.",5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,63803.906,9:34,8,0,female 321,VClamp,,3,,,,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,65593.968,9:34,9,0,female 321,Rest,0,10,0,nan,-46.69,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,66216.578,9:34,10,0,female 321,Rest,0,2,0,nan,-57.55,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,66359.843,9:34,11,0,female 321,VClamp,,100,,,,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,66560.609,9:34,12,0,female 321,VClamp,,100,,,,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,68559.187,9:34,13,0,female 321,VClamp,,100,,,,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,68795.046,9:34,14,0,female 321,Rest,0,7,0,nan,-31.72,,,,,5,,0,NO BORDER
Thu Jan 19 00:00:00 2012,1192012,61,56143.441,9:34,0,0,female 321,Rest,0,1,13.95,-20.8,-35.84,,,,,5,,0,BORDER
Wed Jan 25 00:00:00 2012,1252012,62,56728.519,,1,0,,VClamp,,100,,,,,,,,5,,0,NO BORDER
Wed Jan 25 00:00:00 2012,1252012,62,56929.769,,2,0,,VClamp,,100,,,,,,,,5,,0,NO BORDER
Wed Jan 25 00:00:00 2012,1252012,62,57130.675,,3,0,,VClamp,,100,,,,,,,,5,,0,BORDER
Mon Jan 30 00:00:00 2012,1302012,63,48228.703,,0,0,,Rest,0,1,28.32,-12.08,-21.19,,,,,5,,0,NO BORDER
Mon Jan 30 00:00:00 2012,1302012,63,48334.484,,1,0,,Rest,0,1,0,nan,-20.94,,,,,5,,0,NO BORDER
Mon Jan 30 00:00:00 2012,1302012,63,48412.125,,2,0,,HplSteps,"-30.00, -30.00, -35.00, -40.00, -45.00, -50.00, -55.00, -60.00, -65.00, -70.00, -75.00, -80.00, -85.00",12,,,"-52.68, -62.50, -70.09, -77.25, -84.55, -92.22, -98.89, -104.98, -111.80, -117.42, -123.30, -127.06",1.33,21.79,16.39,,5,,0,BORDER
Wed Feb  1 00:00:00 2012,2012012,64,64251.546,9:53,0,0,WT,Rest,0,2,0,nan,-45.97,,,,,5,,1,NO BORDER
Wed Feb  1 00:00:00 2012,2012012,64,64665.218,9:53,1,0,WT,DplStep,"0.00, 10.00",1,"15.49, 12.02",-1.64,-33.4,,,,,5,,1,NO BORDER
Wed Feb  1 00:00:00 2012,2012012,64,64698.562,9:53,2,0,WT,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-64.18, -67.60, -74.38, -77.48, -83.15, -84.62, -89.98, -91.54, -96.18, -97.47, -101.82, -103.98",1.79,55.75,31.06,,5,,1,NO BORDER
Wed Feb  1 00:00:00 2012,2012012,64,64805.812,9:53,3,0,WT,Rest,0,10,0,nan,-42.02,,,,,5,,1,NO BORDER
Wed Feb  1 00:00:00 2012,2012012,64,65575.14,9:53,4,0,WT,VClamp,,100,,,,,,,,5,,1,NO BORDER
Wed Feb  1 00:00:00 2012,2012012,64,65777.171,9:53,5,0,WT,VClamp,,100,,,,,,,,5,,1,BORDER
Thu Feb  2 00:00:00 2012,2022012,65,57580.639,8,0,0,WT,Rest,0,2,0,nan,-43.87,,,,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,57769.201,8,1,0,WT,DplStep,"0.00, 10.00",1,"7.30,  7.12",-2.07,-37.04,,,,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,57802.717,8,2,0,WT,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-63.93, -66.81, -72.98, -76.88, -81.57, -83.77, -88.01, -89.46, -93.57, -94.49, -97.58, -99.54",1.62,65.66,40.62,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,58114.576,8,3,0,WT,Rest,0,10,0,nan,-45.76,,,,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,58738.498,8,4,0,WT,Rest,0,3,0,nan,-47.85,,,,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,59000.795,8,5,0,WT,VClamp,,100,,,,,,,,5,,1,NO BORDER
Thu Feb  2 00:00:00 2012,2022012,65,59206.389,8,6,0,WT,VClamp,,100,,,,,,,,5,,1,BORDER
Tue Feb  7 00:00:00 2012,2072012,66,54115.403,19:02,0,0,WT,Rest,0,1,6.79,-16.6,-39.96,,,,,5,,1,NO BORDER
Tue Feb  7 00:00:00 2012,2072012,66,54216.45,19:02,1,0,WT,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-46.41, -43.76, -51.33, -62.01, -68.10, -69.74, -75.12, -78.25, -85.89, -86.88, -92.84, -92.70",2.54,88.05,34.72,,5,,1,NO BORDER
Tue Feb  7 00:00:00 2012,2072012,66,54539.685,19:02,2,0,WT,Rest,0,10,0,nan,-42.18,,,,,5,,1,NO BORDER
Tue Feb  7 00:00:00 2012,2072012,66,55161.216,19:02,3,0,WT,Rest,0,6,0,nan,-28.59,,,,,5,,1,NO BORDER
Tue Feb  7 00:00:00 2012,2072012,66,55557.278,19:02,4,0,WT,VClamp,,100,,,,,,,,5,,1,NO BORDER
Tue Feb  7 00:00:00 2012,2072012,66,55759.138,19:02,5,0,WT,VClamp,,100,,,,,,,,5,,1,BORDER
Thu Feb  9 00:00:00 2012,2092012,67,60529.857,20:49,0,0,WT,Rest,0,2,17.48,-18.52,-31.63,,,,,5,,1,NO BORDER
Thu Feb  9 00:00:00 2012,2092012,67,64206.944,20:49,1,1,WT,Rest,0,3,6.04,-9.54,-39.34,,,,,5,,1,NO BORDER
Thu Feb  9 00:00:00 2012,2092012,67,64404.893,20:49,2,1,WT,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-53.71, -55.46, -61.90, -65.03, -70.44, -73.09, -77.11, -80.08, -86.13, -87.93, -93.85, -93.85",1.96,63.28,32.24,,5,,1,NO BORDER
Thu Feb  9 00:00:00 2012,2092012,67,64644.016,20:49,3,1,WT,Rest,0,10,0,nan,-36.52,,,,,5,,1,NO BORDER
Thu Feb  9 00:00:00 2012,2092012,67,65268.161,20:49,4,1,WT,Rest,0,2,0,nan,-21.34,,,,,5,,1,BORDER
Fri Feb 10 00:00:00 2012,2102012,68,56294.907,19:41,0,0,WT,Rest,0,3,7.2,-22.01,-39.2,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,56493.485,19:41,1,0,WT,Rest,0,1,0.35,-23.78,-41.03,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,56515.422,19:41,2,0,WT,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-66.84, -69.98, -78.14, -80.97, -88.44, -91.58, -97.50, -100.74, -107.02, -108.96, -114.85, -118.27",2.48,38.58,15.58,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,56710.75,19:41,3,0,WT,Rest,0,10,0,nan,-40.89,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,57334.907,19:41,4,0,WT,Rest,0,2,0,nan,-42.42,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,57484.203,19:41,5,0,WT,VClamp,,100,,,,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,57685.078,19:41,6,0,WT,VClamp,,50,,,,,,,,5,,1,NO BORDER
Fri Feb 10 00:00:00 2012,2102012,68,58150.672,19:41,7,0,WT,Unknown,,40,,,,,,,,5,,1,BORDER
Mon Feb 20 00:00:00 2012,2202012,69,50703.13,,0,0,nahar,Rest,0,1,19.86,-20.85,-27.22,,,,,5,,0,NO BORDER
Mon Feb 20 00:00:00 2012,2202012,69,53801.083,,1,0,nahar,Rest,0,1,26.43,-13.1,-24.08,,,,,5,,0,BORDER
Thu Mar  1 00:00:00 2012,3012012,70,65888.108,,0,0,dilp2,Rest,0,6,11.7,-16.63,-37.26,,,,,5,,0,NO BORDER
Thu Mar  1 00:00:00 2012,3012012,70,66268.932,,1,0,dilp2,Rest,0,10,15.24,-14.19,-34.13,,,,,5,,0,NO BORDER
Thu Mar  1 00:00:00 2012,3012012,70,68915.509,,2,0,dilp2,Rest,0,2,1.43,-20.47,-34.3,,,,,5,,0,NO BORDER
Thu Mar  1 00:00:00 2012,3012012,70,69325.944,,3,0,dilp2,Rest,0,10,9.02,-2.82,-58.42,,,,,5,,0,BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55201.453,,0,0,UASna,Rest,0,1,0.16,-1.12,-5.39,,,,Daylight saving,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55340.89,,1,0,UASna,HplSteps,"-200.00, -200.00, -250.00, -300.00, -350.00, -400.00, -450.00, -500.00, -550.00, -600.00, -650.00, -700.00, -750.00",12,,,"-59.04, -73.82, -90.40, -105.47, -121.65, -136.04, -151.01, -164.46, -178.60, -189.06, -201.33, -210.55",0.29,6.91,23.89,very leaky,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55460.546,,2,0,UASna,DplStep,"-200.00, -200.00",1,"0.00,  0.00",nan,-58.35,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55633.203,,3,0,UASna,DplStep,"-200.00, -150.00",1,"0.00,  0.00",-36.68,-43.19,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55675.062,,4,0,UASna,DplStep,"-200.00, -100.00",1,"15.01, 13.02",-25.35,-31.41,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,55733.562,,5,0,UASna,DplStep,"-200.00, -50.00",1,"25.44, 19.63",-14.37,-19.81,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,56019.375,,6,0,UASna,DplStep,"-200.00,  0.00",1,"28.76,  2.31",-6.07,-10.42,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,56106.625,,7,0,UASna,VClamp,,3,,,,,,,,5,,0,NO BORDER
Wed Mar 21 00:00:00 2012,3212012,71,57441.765,,8,0,UASna,Rest,0,10,0,nan,-9.64,,,,do not use,5,,0,BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53212.178,,0,0,UASna,Rest,0,1,21.73,-8.29,-20.96,,,,leaky,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53556.303,,1,0,UASna,HplSteps,"-90.00, -90.00, -95.00, -100.00, -105.00, -110.00, -115.00, -120.00, -125.00, -130.00, -135.00, -140.00, -145.00",12,,,"-57.28, -59.41, -63.20, -65.24, -68.60, -70.20, -72.29, -75.60, -76.97, -78.91, -80.74, -84.98",0.46,45.25,98.3,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53838.756,,2,0,UASna,Const,,1,,,,,,,"Const hold, data too long.",5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53878.647,,3,0,UASna,DplStep,"-100.00, -95.00",1,"0.00,  0.00",nan,-47.06,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53910.584,,4,0,UASna,DplStep,"-100.00, -90.00",1,"0.00,  0.00",nan,-45.59,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53939.1,,5,0,UASna,DplStep,"-100.00, -85.00",1,"0.00,  0.00",-28.07,-43.38,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,53973.897,,6,0,UASna,DplStep,"-100.00, -80.00",1,"1.65,  2.40",-26.97,-41.35,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54006.178,,7,0,UASna,DplStep,"-100.00, -75.00",1,"3.06,  4.69",-25.45,-40.07,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54070.537,,8,0,UASna,DplStep,"-100.00, -70.00",1,"4.51,  5.92",-24.38,-38.36,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54105.459,,9,0,UASna,DplStep,"-100.00, -65.00",1,"7.80,  8.30",-23.11,-37.01,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54136.631,,10,0,UASna,DplStep,"-100.00, -60.00",1,"10.44,  9.54",-22.19,-35.47,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54248.225,,11,0,UASna,Rest,0,8,26.33,-6.32,-16.68,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,54769.209,,12,1,UASna,VClamp,,100,,,,,,,do not use,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,57373.147,,13,1,UASna,Rest,0,1,0,nan,-45.34,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,57449.053,,14,1,UASna,DplStep,"0.00,  5.00",1,"0.00,  0.00",nan,-35.32,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,57499.506,,15,1,UASna,DplStep,"0.00, 10.00",1,"0.00,  0.00",nan,-25.19,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,57536.037,,16,1,UASna,DplStep,"0.00, 15.00",1,"4.64,  0.42",-6.61,-14.94,,,,,5,,0,NO BORDER
Wed Apr  4 00:00:00 2012,4042012,72,57593.756,,17,1,UASna,HplSteps,"-7.00, -7.00, -9.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00",12,,,"-53.34, -55.20, -61.78, -55.88, -56.84, -58.67, -74.77, -78.92, -71.67, -81.06, -78.62, -78.24",0.22,47.96,220.74,,5,,0,BORDER
Wed Apr 11 00:00:00 2012,4112012,73,59139.053,7:24,0,0,per01,Rest,0,1,18.45,-19.61,-35.03,,,,,5,,1,NO BORDER
Wed Apr 11 00:00:00 2012,4112012,73,59252.678,7:24,1,0,per01,HplSteps,"-11.00, -11.00, -13.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00, -31.00, -33.00",12,,,"-60.34, -64.84, -70.81, -75.21, -86.03, -87.14, -93.24, -94.39, -99.73, -103.39, -112.76, -114.77",2.22,38.44,17.33,,5,,1,NO BORDER
Wed Apr 11 00:00:00 2012,4112012,73,59692.538,7:24,2,0,per01,Rest,0,10,9.75,-26.2,-40.33,,,,,5,,1,NO BORDER
Wed Apr 11 00:00:00 2012,4112012,73,60370.241,7:24,3,0,per01,VClamp,,100,,,,,,,,5,,1,NO BORDER
Wed Apr 11 00:00:00 2012,4112012,73,60571.335,7:24,4,0,per01,VClamp,,60,,,,,,,,5,,1,BORDER
Fri Apr 20 00:00:00 2012,4202012,74,54486.841,,0,0,per01,Rest,0,3,21.76,-9.09,-14.64,,,,,5,,0,BORDER
Tue Apr 24 00:00:00 2012,4242012,75,59909.731,7:38,0,0,per01,Rest,0,1,12.42,-15.43,-36.41,,,,nice cell,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60028.888,7:38,1,0,per01,HplSteps,"-15.00, -15.00, -17.00, -19.00, -21.00, -23.00, -25.00, -27.00, -29.00, -31.00, -33.00, -35.00, -37.00",12,,,"-57.34, -59.21, -66.81, -68.98, -76.43, -75.98, -84.52, -86.41, -97.32, -97.26, -105.18, -105.45",2.6,68.59,26.35,,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60086.591,7:38,2,0,per01,Rest,0,1,10.66,-18.77,-38.44,,,,,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60115.341,7:38,3,0,per01,Rest,0,1,10.43,-18.66,-37.96,,,,,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60147.919,7:38,4,0,per01,DplStep,"0.00,  5.00",1,"21.73, 18.67",-17.46,-34.12,,,,,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60188.403,7:38,5,0,per01,DplStep,"0.00, 10.00",1,"29.91, 25.72",-15.65,-30.66,,,,,5,,1,NO BORDER
Tue Apr 24 00:00:00 2012,4242012,75,60224.763,7:38,6,0,per01,DplStep,"0.00, 15.00",1,"36.31, 31.18",-13.37,-26.75,,,,,5,,1,NO BORDER
